ds,temp,temp_min,temp_max
2024-08-09,21.640000000000004,16.875000000000004,26.565
2024-08-10,22.710000000000004,16.405,28.960000000000004
2024-08-11,25.345000000000002,18.555000000000003,32.470000000000006
2024-08-12,26.355,21.030000000000005,32.540000000000006
2024-08-13,23.240000000000006,19.425000000000004,27.340000000000007
2024-08-14,20.205000000000002,17.045,23.625
2024-08-15,20.665000000000006,15.745,25.515000000000004
2024-08-16,20.925000000000008,16.530000000000005,25.82
2024-08-17,20.035000000000004,17.340000000000007,22.805000000000003
2024-08-18,18.265000000000004,14.88,21.93
2024-08-19,17.805000000000003,12.150000000000002,23.090000000000003
2024-08-20,18.775000000000002,13.520000000000001,23.735000000000003
2024-08-21,17.12,12.190000000000001,21.395000000000003
2024-08-22,17.875000000000004,10.945,24.585000000000004
2024-08-23,19.910000000000004,15.085,24.485000000000003
2024-08-24,21.495000000000005,16.125000000000004,27.985000000000007
2024-08-25,16.685000000000006,12.05,20.790000000000003
2024-08-26,17.000000000000004,10.940000000000001,22.585
2024-08-27,19.405000000000005,12.8,26.620000000000005
2024-08-28,22.130000000000003,15.255000000000003,29.805000000000003
2024-08-29,21.62,16.935000000000002,26.515000000000004
2024-08-30,20.885,17.03,25.155000000000005
2024-08-31,22.385,17.435000000000002,28.27
2024-09-01,22.360000000000007,18.210000000000004,27.34
2024-09-02,20.75,16.770000000000003,24.995000000000005
2024-09-03,19.270000000000003,16.225,22.8
2024-09-04,17.680000000000003,14.14,21.45
2024-09-05,16.740000000000006,14.26,21.050000000000004
2024-09-06,17.100000000000005,12.620000000000001,22.310000000000002
2024-09-07,18.605000000000004,15.020000000000001,23.175
2024-09-08,16.430000000000003,13.55,20.01
2024-09-09,16.560000000000002,14.160000000000002,19.945
2024-09-10,14.790000000000001,11.73,17.655
2024-09-11,14.335000000000003,10.9,16.645000000000003
2024-09-12,11.360000000000001,8.205000000000002,15.450000000000003
2024-09-13,10.960000000000003,6.930000000000001,15.530000000000001
2024-09-14,11.475000000000001,7.115,16.530000000000005
2024-09-15,12.32,6.985,18.235000000000003
2024-09-16,14.115000000000002,9.245000000000001,18.885000000000005
2024-09-17,15.590000000000002,11.930000000000001,19.715000000000003
2024-09-18,17.160000000000004,12.74,22.015000000000004
2024-09-19,17.875000000000004,13.480000000000002,23.040000000000003
2024-09-20,16.840000000000003,12.700000000000001,22.345000000000002
2024-09-21,17.615000000000002,12.940000000000001,22.820000000000004
2024-09-22,16.98,14.760000000000002,19.725
2024-09-23,15.175000000000002,12.920000000000002,18.460000000000004
2024-09-24,14.485,12.545000000000002,17.570000000000004
2024-09-25,14.820000000000002,12.275,17.465000000000003
2024-09-26,16.205000000000002,13.795000000000002,18.205000000000002
2024-09-27,12.875,10.505000000000003,15.9
2024-09-28,10.845,7.660000000000001,14.300000000000002
2024-09-29,10.340000000000002,5.8900000000000015,15.170000000000002
2024-09-30,14.445000000000002,11.665000000000003,17.385
2024-10-01,14.140000000000002,11.275,17.925000000000004
2024-10-02,12.66,9.935,15.755
2024-10-03,11.795,9.235000000000001,14.600000000000001
2024-10-04,10.315000000000001,6.425000000000001,14.875
2024-10-05,10.715000000000002,5.930000000000001,16.005000000000003
2024-10-06,13.385000000000002,9.640000000000002,17.87
2024-10-07,15.600000000000001,13.430000000000001,18.935000000000006
2024-10-08,15.125000000000002,12.99,18.065000000000005
2024-10-09,15.065000000000001,12.550000000000002,18.135
2024-10-10,13.315000000000001,10.745000000000001,16.780000000000005
2024-10-11,10.855,7.4750000000000005,14.670000000000002
2024-10-12,12.780000000000001,8.450000000000001,17.110000000000003
2024-10-13,13.670000000000002,9.240000000000002,17.560000000000002
2024-10-14,15.190000000000001,11.055000000000001,20.510000000000005
2024-10-15,16.525000000000002,13.185,20.73
2024-10-16,18.195000000000004,15.5,22.540000000000003
2024-10-17,16.225,14.360000000000001,18.235
2024-10-18,13.830000000000002,11.110000000000001,16.390000000000004
2024-10-19,13.375000000000002,10.265,16.710000000000004
2024-10-20,14.47,10.585,18.565000000000005
2024-10-21,16.135,11.660000000000002,20.640000000000004
2024-10-22,12.730000000000002,9.055000000000001,16.955000000000002
2024-10-23,11.375000000000002,7.465000000000001,16.535000000000004
2024-10-24,12.805000000000001,8.030000000000001,18.890000000000004
2024-10-25,14.695000000000002,12.735000000000001,17.885
2024-10-26,13.865,12.225,16.44
2024-10-27,14.185000000000002,11.675,17.705000000000002
2024-10-28,13.105,9.740000000000002,18.005000000000003
2024-10-29,12.870000000000001,9.425000000000002,17.12
2024-10-30,13.530000000000003,10.810000000000002,17.165000000000003
2024-10-31,12.845000000000002,9.870000000000001,16.77
2024-11-01,12.235000000000001,10.270000000000001,15.375000000000002
2024-11-02,11.39,9.020000000000001,14.190000000000001
2024-11-03,10.575000000000003,7.205,14.620000000000001
2024-11-04,10.770000000000001,8.015000000000002,14.92
2024-11-05,12.145000000000001,9.32,16.030000000000005
2024-11-06,11.81,9.995000000000003,14.74
2024-11-07,11.05,8.830000000000002,13.800000000000002
2024-11-08,11.000000000000002,8.920000000000002,14.165000000000001
2024-11-09,11.350000000000003,8.520000000000001,15.215
2024-11-10,10.940000000000001,8.985000000000001,13.175
2024-11-11,9.675000000000002,7.240000000000001,12.475000000000001
2024-11-12,7.945,6.330000000000001,10.215000000000002
2024-11-13,6.895000000000001,4.390000000000001,9.56
2024-11-14,7.040000000000001,3.875,11.240000000000002
2024-11-15,7.670000000000001,4.720000000000001,11.015
2024-11-16,5.7700000000000005,2.1150000000000007,10.71
2024-11-17,6.090000000000001,2.895000000000001,8.920000000000002
2024-11-18,7.99,5.775,10.210000000000003
2024-11-19,9.715000000000003,6.500000000000001,12.09
2024-11-20,5.450000000000001,2.7600000000000002,8.490000000000002
2024-11-21,2.7300000000000004,0.4550000000000001,4.810000000000001
2024-11-22,1.2400000000000004,-2.3850000000000002,4.1400000000000015
2024-11-23,4.165000000000001,-0.34,10.035000000000002
2024-11-24,12.970000000000002,9.100000000000003,16.720000000000002
2024-11-25,12.855000000000002,8.570000000000002,16.695000000000004
2024-11-26,8.585000000000003,6.460000000000001,11.405000000000003
2024-11-27,9.770000000000001,6.825000000000002,13.340000000000003
2024-11-28,7.430000000000001,4.120000000000001,11.660000000000002
2024-11-29,5.690000000000001,2.8350000000000004,10.215000000000002
2024-11-30,4.855000000000001,1.87,9.780000000000003
2024-12-01,7.47,3.3200000000000003,12.430000000000001
2024-12-02,9.22,6.090000000000001,11.97
2024-12-03,5.495,3.58,8.115000000000002
2024-12-04,3.7950000000000004,1.6250000000000002,6.86
2024-12-05,5.855000000000001,2.0900000000000003,10.420000000000002
2024-12-06,8.785000000000002,5.825000000000001,12.275000000000002
2024-12-07,7.745000000000001,4.885000000000001,10.745000000000001
2024-12-08,5.7700000000000005,4.030000000000001,7.395000000000001
2024-12-09,5.335000000000001,4.220000000000001,6.365000000000001
2024-12-10,4.400000000000001,2.91,5.9350000000000005
2024-12-11,4.035000000000001,2.5800000000000005,5.885000000000001
2024-12-12,2.9250000000000003,0.9650000000000001,5.740000000000001
2024-12-13,2.395,0.20500000000000015,5.345000000000001
2024-12-14,2.2650000000000006,-0.6649999999999999,5.000000000000001
2024-12-15,4.545000000000001,1.2650000000000003,7.810000000000001
2024-12-16,6.705000000000001,4.865,9.065000000000001
2024-12-17,5.87,3.7600000000000002,8.570000000000002
2024-12-18,9.115,5.0200000000000005,12.955000000000002
2024-12-19,8.3,3.9400000000000004,11.965
2024-12-20,3.8550000000000004,0.93,6.555000000000001
2024-12-21,7.1000000000000005,4.830000000000001,9.715000000000002
2024-12-22,6.755000000000002,3.5900000000000003,10.290000000000001
2024-12-23,5.025000000000001,2.5350000000000006,6.920000000000001
2024-12-24,5.795000000000001,3.315,8.305000000000001
2024-12-25,7.315000000000001,5.450000000000001,9.760000000000002
2024-12-26,5.2700000000000005,2.4800000000000004,8.525
2024-12-27,2.2000000000000006,-0.2950000000000001,6.540000000000001
2024-12-28,1.5000000000000002,-0.785,5.480000000000001
2024-12-29,1.3700000000000003,-0.29,4.290000000000001
2024-12-30,0.9500000000000001,-0.32,2.44
2024-12-31,1.0750000000000002,-1.1450000000000002,3.9200000000000004
2025-01-01,3.88,0.7699999999999999,7.5200000000000005
2025-01-02,4.6450000000000005,1.9150000000000003,8.345
2025-01-03,1.6800000000000002,-1.0700000000000003,4.3950000000000005
2025-01-04,1.3950000000000002,-1.3400000000000003,4.725000000000001
2025-01-05,8.960000000000003,4.200000000000001,12.135000000000002
2025-01-06,9.370000000000003,5.460000000000002,12.040000000000003
2025-01-07,5.105000000000001,2.785,7.94
2025-01-08,7.085000000000001,4.010000000000001,11.8
2025-01-09,7.235,2.85,10.85
2025-01-10,3.865,1.6650000000000003,6.265000000000001
2025-01-11,2.0150000000000006,-1.5600000000000003,4.735000000000001
2025-01-12,-0.10499999999999994,-2.825,3.7950000000000004
2025-01-13,-0.7250000000000002,-2.9600000000000004,3.0450000000000004
2025-01-14,-1.4900000000000002,-4.520000000000001,4.44
2025-01-15,1.1900000000000002,-3.3300000000000005,6.025000000000001
2025-01-16,2.72,0.15000000000000005,6.060000000000001
2025-01-17,0.8700000000000002,-1.635,5.815
2025-01-18,-0.04500000000000005,-2.0400000000000005,2.7850000000000006
2025-01-19,0.13500000000000004,-2.22,3.6350000000000002
2025-01-20,1.0800000000000003,-1.5800000000000003,5.2700000000000005
2025-01-21,3.0500000000000007,-0.875,8.740000000000002
2025-01-22,6.100000000000001,3.8200000000000007,9.485000000000001
2025-01-23,6.2250000000000005,3.1850000000000005,9.280000000000001
2025-01-24,7.98,4.640000000000001,11.540000000000001
2025-01-25,9.450000000000001,6.000000000000001,12.315000000000001
2025-01-26,5.655000000000001,1.2000000000000002,9.670000000000002
2025-01-27,9.295000000000002,7.55,11.590000000000002
2025-01-28,7.300000000000001,5.465000000000001,9.915000000000001
2025-01-29,6.7700000000000005,4.320000000000001,9.22
2025-01-30,6.505000000000001,3.4100000000000006,9.595000000000002
2025-01-31,3.3800000000000003,0.5750000000000003,6.2700000000000005
2025-02-01,2.56,-0.21999999999999995,6.540000000000001
2025-02-02,1.6900000000000002,-1.78,7.16
2025-02-03,1.4350000000000003,-1.6700000000000002,7.0950000000000015
2025-02-04,1.7250000000000003,-1.7050000000000003,6.675000000000002
2025-02-05,2.960000000000001,-0.4200000000000001,7.955000000000001
2025-02-06,3.1950000000000003,0.38000000000000006,5.945000000000001
2025-02-07,3.5450000000000004,0.5350000000000001,7.3950000000000005
2025-02-08,4.200000000000001,1.7950000000000002,7.33
2025-02-09,3.61,0.5250000000000002,7.4750000000000005
2025-02-10,5.730000000000001,4.175000000000002,7.980000000000001
2025-02-11,5.025000000000001,2.9950000000000006,8.295000000000002
2025-02-12,6.3,4.365000000000001,9.255
2025-02-13,5.8450000000000015,3.97,8.400000000000002
2025-02-14,3.7750000000000004,0.9500000000000002,6.715000000000001
2025-02-15,2.0900000000000007,-1.9600000000000002,7.6800000000000015
2025-02-16,3.4600000000000004,-0.2749999999999998,9.06
2025-02-17,3.8600000000000003,0.02000000000000002,9.335
2025-02-18,4.290000000000001,-0.13499999999999973,10.57
2025-02-19,6.715000000000001,2.3700000000000006,12.355
2025-02-20,9.815000000000001,5.570000000000001,14.860000000000001
2025-02-21,11.290000000000003,8.575000000000001,15.055000000000001
2025-02-22,10.395000000000001,6.825000000000001,13.07
2025-02-23,8.370000000000003,4.11,13.515000000000002
2025-02-24,9.645000000000001,6.58,13.465000000000002
2025-02-25,8.360000000000001,5.8500000000000005,10.425000000000002
2025-02-26,6.2700000000000005,3.1750000000000003,10.1
2025-02-27,6.010000000000001,2.7750000000000004,10.180000000000001
2025-02-28,4.825,1.5000000000000002,9.000000000000002
2025-03-01,4.090000000000001,1.0100000000000002,8.165000000000001
2025-03-02,5.135000000000001,0.5150000000000001,11.195000000000002
2025-03-03,6.080000000000001,0.5650000000000002,12.925000000000002
2025-03-04,7.415,2.105000000000001,14.475000000000001
2025-03-05,8.620000000000003,2.4800000000000004,16.65
2025-03-06,9.685000000000002,4.695000000000001,16.505000000000003
2025-03-07,11.070000000000002,6.8950000000000005,16.560000000000006
2025-03-08,11.865000000000002,7.840000000000001,17.265
2025-03-09,10.955000000000002,7.605000000000002,15.445
2025-03-10,9.650000000000002,6.810000000000001,12.995000000000001
2025-03-11,8.240000000000002,4.5600000000000005,13.065000000000003
2025-03-12,6.045000000000001,3.6300000000000003,9.005
2025-03-13,3.985,1.0000000000000002,7.4750000000000005
2025-03-14,3.440000000000001,-0.35500000000000015,7.66
2025-03-15,3.9050000000000007,0.6700000000000002,7.495
2025-03-16,4.755000000000001,1.4350000000000003,8.415000000000001
2025-03-17,5.2700000000000005,0.49499999999999994,10.770000000000001
2025-03-18,6.82,1.2800000000000002,13.520000000000001
2025-03-19,9.81,4.975000000000001,15.905000000000001
2025-03-20,11.200000000000003,6.510000000000001,16.800000000000004
2025-03-21,12.755,9.080000000000002,17.190000000000005
2025-03-22,11.78,9.210000000000003,15.815000000000001
2025-03-23,9.425000000000002,6.330000000000001,13.39
2025-03-24,9.760000000000002,5.490000000000001,14.585000000000003
2025-03-25,9.760000000000002,6.200000000000001,13.975000000000001
2025-03-26,9.900000000000002,6.030000000000001,13.900000000000002
2025-03-27,9.31,4.8100000000000005,14.770000000000003
2025-03-28,8.800000000000002,4.530000000000001,13.865000000000002
2025-03-29,8.225000000000001,4.930000000000001,12.260000000000002
2025-03-30,8.775000000000002,3.365,14.665000000000001
2025-03-31,9.915000000000003,5.765000000000001,14.885000000000002
2025-04-01,9.240000000000002,4.920000000000001,14.075000000000003
2025-04-02,10.050000000000002,5.925000000000001,14.680000000000001
2025-04-03,12.595,7.83,18.000000000000004
2025-04-04,14.255,8.865000000000002,20.365000000000002
2025-04-05,14.900000000000002,9.445000000000002,21.46
2025-04-06,12.565000000000001,7.815000000000001,17.640000000000004
2025-04-07,10.370000000000003,4.815,16.630000000000003
2025-04-08,10.635000000000002,3.8750000000000004,17.960000000000004
2025-04-09,11.215000000000002,5.795000000000001,17.200000000000003
2025-04-10,11.250000000000002,6.085,17.025000000000002
2025-04-11,12.555000000000001,6.430000000000001,19.585000000000004
2025-04-12,13.155000000000003,8.48,18.605
2025-04-13,12.730000000000002,10.230000000000002,15.565000000000001
2025-04-14,12.195,6.805000000000001,17.875000000000004
2025-04-15,12.140000000000002,9.825000000000001,15.329999999999998
2025-04-16,9.210000000000003,6.260000000000002,12.675000000000002
2025-04-17,8.255000000000003,4.66,11.915000000000001
2025-04-18,10.07,4.800000000000001,15.510000000000002
2025-04-19,12.200000000000001,7.620000000000002,17.225000000000005
2025-04-20,10.780000000000001,8.225000000000001,13.42
2025-04-21,11.285000000000002,8.625,14.885000000000003
2025-04-22,11.705000000000002,7.705000000000001,16.080000000000002
2025-04-23,10.595,8.195000000000002,13.565000000000001
2025-04-24,11.045000000000002,7.7749999999999995,14.690000000000001
2025-04-25,11.620000000000003,7.315,16.240000000000002
2025-04-26,11.97,7.790000000000001,16.8
2025-04-27,13.485000000000001,8.955,18.670000000000005
2025-04-28,14.850000000000001,8.945000000000002,20.975000000000005
2025-04-29,16.400000000000002,10.605000000000002,22.640000000000004
2025-04-30,17.730000000000004,11.570000000000002,24.235000000000003
2025-05-01,18.445,11.975,24.580000000000002
2025-05-02,18.670000000000005,12.375000000000002,24.805000000000003
2025-05-03,17.85,13.89,23.355000000000004
2025-05-04,13.3,10.315000000000003,16.940000000000005
2025-05-05,10.340000000000002,6.990000000000001,13.250000000000002
2025-05-06,10.720000000000002,7.15,14.565000000000003
