ds,yhat,yhat_lower,yhat_upper
2026-07-13,50093.117078790296,48328.27978758853,51820.54541693295
2026-07-14,47671.16236075418,45990.76850058289,49402.187862508974
2026-07-15,50703.33248613338,48891.65671126615,52598.995753918854
2026-07-16,50189.100719024624,48450.27551348259,51947.9554460214
2026-07-17,46485.655186293545,44688.03225770394,48219.52170563876
2026-07-18,42401.78562157512,40612.97797332484,44126.72352011459
2026-07-19,40096.53525039398,38350.12958931441,41782.87461520004
